label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
H,0.6209990978240967,0.8604338765144348,6.875321219013131e-07,0.6057541966438293,0.7809851765632629,-0.04754244163632393,0.6217241287231445,0.6936110854148865,-0.06996189802885056,0.6724728345870972,0.6480023264884949,-0.08843249082565308,0.7174858450889587,0.6175726056098938,-0.10405535250902176,0.6389346122741699,0.5284303426742554,-0.03427936136722565,0.6749088168144226,0.41866251826286316,-0.06006738916039467,0.699627697467804,0.35099855065345764,-0.08064315468072891,0.7230660319328308,0.29370826482772827,-0.09537337720394135,0.6782485246658325,0.5495452880859375,-0.028315909206867218,0.7107307314872742,0.42835158109664917,-0.052871737629175186,0.7359083294868469,0.3555457890033722,-0.07253541052341461,0.7594209313392639,0.2855573296546936,-0.08599649369716644,0.7055096626281738,0.601807177066803,-0.028040645644068718,0.747599720954895,0.5343276262283325,-0.06533052772283554,0.72968590259552,0.5942075848579407,-0.07766665518283844,0.7079352736473083,0.6389583945274353,-0.07770165055990219,0.7240040302276611,0.6719444990158081,-0.03157256171107292,0.7534233927726746,0.629327118396759,-0.06514818221330643,0.7320876717567444,0.6597514748573303,-0.07352551072835922,0.7042484879493713,0.6864995956420898,-0.0735447034239769
H,0.6225377321243286,0.8599587678909302,6.759235589015589e-07,0.6051208972930908,0.7763715982437134,-0.0421617217361927,0.6204940676689148,0.6869292855262756,-0.062488023191690445,0.6739941239356995,0.6389325261116028,-0.08011581003665924,0.7209265828132629,0.6141837239265442,-0.09537561982870102,0.6388431787490845,0.5175914764404297,-0.0268027912825346,0.674826443195343,0.40800410509109497,-0.051037464290857315,0.699866771697998,0.33972063660621643,-0.07127999514341354,0.7229325771331787,0.2816517651081085,-0.08616375923156738,0.6797269582748413,0.5393849611282349,-0.02366052195429802,0.7127199172973633,0.4191023111343384,-0.04673633724451065,0.7370447516441345,0.3457867503166199,-0.06629599630832672,0.7599345445632935,0.2744218409061432,-0.07986483722925186,0.7079684138298035,0.5943638682365417,-0.02583981491625309,0.7488818764686584,0.5235175490379333,-0.06201043725013733,0.7295945286750793,0.579677402973175,-0.07463299483060837,0.7082051634788513,0.6247328519821167,-0.07510796189308167,0.7261845469474792,0.6687541007995605,-0.03135857358574867,0.7520713210105896,0.6240044236183167,-0.06478073447942734,0.7291175723075867,0.6518912315368652,-0.07316702604293823,0.7016962170600891,0.6786774396896362,-0.07307475805282593
H,0.6236836314201355,0.8480219841003418,7.073785468492133e-07,0.6063169836997986,0.7639575004577637,-0.044356852769851685,0.6207533478736877,0.6719725131988525,-0.06631407886743546,0.6749148964881897,0.6257151961326599,-0.08534757047891617,0.7237487435340881,0.6029083132743835,-0.10214099287986755,0.6386451125144958,0.5069677233695984,-0.030952148139476776,0.674191415309906,0.3938824534416199,-0.056462597101926804,0.6990398168563843,0.32454368472099304,-0.07700752466917038,0.7220038175582886,0.2652798593044281,-0.09180355817079544,0.6790332794189453,0.5291591882705688,-0.027265841141343117,0.7122381925582886,0.4041594862937927,-0.051439978182315826,0.7370283603668213,0.32950541377067566,-0.07123630493879318,0.7602346539497375,0.2580740451812744,-0.08472707122564316,0.7073507308959961,0.5839431881904602,-0.02905258722603321,0.7474491596221924,0.5132638216018677,-0.06681714951992035,0.7282645106315613,0.5704479217529297,-0.08070805668830872,0.7069519758224487,0.6165589094161987,-0.08145631849765778,0.7262231111526489,0.6569980382919312,-0.03421102091670036,0.7525927424430847,0.6112533211708069,-0.06802219897508621,0.7306731939315796,0.63968825340271,-0.0767584964632988,0.7036862373352051,0.6678939461708069,-0.07687166333198547
H,0.6211360096931458,0.8385134339332581,6.620463182116509e-07,0.6017676591873169,0.7592182159423828,-0.038949884474277496,0.6128747463226318,0.6671638488769531,-0.05952976644039154,0.6649097800254822,0.615720808506012,-0.07817293703556061,0.7111600041389465,0.5856051445007324,-0.09482352435588837,0.6326279044151306,0.4974902868270874,-0.029837217181921005,0.6667742729187012,0.3842805027961731,-0.05574208125472069,0.6911939382553101,0.31503814458847046,-0.07594525814056396,0.7140983939170837,0.2558062970638275,-0.09027907252311707,0.6727925539016724,0.5163906812667847,-0.029180306941270828,0.7065311670303345,0.3911765217781067,-0.05380973219871521,0.7315049171447754,0.317661315202713,-0.07236570864915848,0.7541091442108154,0.24761620163917542,-0.08479753136634827,0.7006361484527588,0.5690722465515137,-0.03333122283220291,0.7403267621994019,0.5028119683265686,-0.06995048373937607,0.721282422542572,0.5614678859710693,-0.08059656620025635,0.7001214027404785,0.6062281727790833,-0.07971363514661789,0.7193695306777954,0.6423594951629639,-0.04058301821351051,0.7468461990356445,0.5992726683616638,-0.07260019332170486,0.7230318784713745,0.6326231360435486,-0.07844655215740204,0.6951881647109985,0.6623682975769043,-0.07684245705604553
H,0.618930995464325,0.8337364196777344,6.557430651810137e-07,0.5976645350456238,0.7527174353599548,-0.03957146406173706,0.60849529504776,0.6583561301231384,-0.06038564816117287,0.6603547930717468,0.6057565808296204,-0.07934688031673431,0.7069005966186523,0.5762026906013489,-0.0962689220905304,0.6303685903549194,0.4881979525089264,-0.02993197739124298,0.6640451550483704,0.3740549087524414,-0.055756743997335434,0.6876471042633057,0.304871529340744,-0.07581452280282974,0.7098625898361206,0.24517208337783813,-0.09017343819141388,0.6711726188659668,0.5069677829742432,-0.029346343129873276,0.7031800150871277,0.382957398891449,-0.054321419447660446,0.7264396548271179,0.30834928154945374,-0.07319192588329315,0.747928261756897,0.2367825210094452,-0.08586346358060837,0.6999514102935791,0.5602463483810425,-0.03365829214453697,0.7370911240577698,0.4886366128921509,-0.07113464176654816,0.7173768281936646,0.5523673295974731,-0.08144215494394302,0.6972509026527405,0.60207599401474,-0.08011645823717117,0.7192064523696899,0.635450005531311,-0.041139863431453705,0.7431247234344482,0.5908272862434387,-0.07435052841901779,0.7182480692863464,0.6260568499565125,-0.08047123998403549,0.6910731792449951,0.6586035490036011,-0.07882919162511826
H,0.6173602938652039,0.8365341424942017,6.590677799067635e-07,0.5967223644256592,0.754041314125061,-0.041708774864673615,0.6082013845443726,0.6573530435562134,-0.0624220035970211,0.659599781036377,0.6010887622833252,-0.0808698758482933,0.7063454985618591,0.5689884424209595,-0.09691867232322693,0.628821849822998,0.4873046875,-0.02892250567674637,0.6632148623466492,0.36955708265304565,-0.05424945801496506,0.6873752474784851,0.29903143644332886,-0.0740891769528389,0.7102233171463013,0.23972302675247192,-0.08828037977218628,0.6691607236862183,0.5063535571098328,-0.026775790378451347,0.7011947631835938,0.38045722246170044,-0.051227543503046036,0.7247146368026733,0.3046647310256958,-0.07049054652452469,0.7466552257537842,0.23431167006492615,-0.08362194150686264,0.6978198289871216,0.5592830181121826,-0.029893606901168823,0.7389241456985474,0.4835266172885895,-0.06733458489179611,0.7203807830810547,0.5446128249168396,-0.0789840817451477,0.7001397013664246,0.5945613384246826,-0.078619085252285,0.7171846628189087,0.6339485049247742,-0.03637424856424332,0.7444189190864563,0.5876772999763489,-0.07018931955099106,0.7208961844444275,0.6211695075035095,-0.07770960032939911,0.6936255693435669,0.65413498878479,-0.07701332867145538
H,0.6204075813293457,0.8282370567321777,7.199814717750996e-07,0.5995479822158813,0.7451379299163818,-0.042459577322006226,0.6111170053482056,0.6470984220504761,-0.06510045379400253,0.6626563668251038,0.5918561816215515,-0.08579224348068237,0.7103366851806641,0.5610392689704895,-0.10418868064880371,0.6311532855033875,0.4775504469871521,-0.03120529092848301,0.6651129722595215,0.360028475522995,-0.05870582535862923,0.6895197033882141,0.2886385917663574,-0.07976191490888596,0.7125297784805298,0.22811684012413025,-0.09435611963272095,0.6715945601463318,0.49777036905288696,-0.029861120507121086,0.7043088674545288,0.36707770824432373,-0.05700621008872986,0.7281330823898315,0.28905680775642395,-0.07699387520551682,0.7505923509597778,0.21566236019134521,-0.08970929682254791,0.7011447548866272,0.551776647567749,-0.033790472894907,0.7409278750419617,0.4797491431236267,-0.0739765465259552,0.7162248492240906,0.5467656850814819,-0.08438549935817719,0.6914941072463989,0.5982288122177124,-0.08173918724060059,0.7211000323295593,0.6259833574295044,-0.04103998839855194,0.7460222840309143,0.5792055726051331,-0.07523462921380997,0.7199965715408325,0.6145572066307068,-0.08051534742116928,0.6906355619430542,0.6475165486335754,-0.07754696905612946
H,0.6219116449356079,0.8232991695404053,7.199950573522074e-07,0.600448489189148,0.7404699325561523,-0.04270140454173088,0.6109757423400879,0.6425454616546631,-0.06551624834537506,0.6630389094352722,0.5853476524353027,-0.08629732578992844,0.7108244299888611,0.551267147064209,-0.10480181872844696,0.6322363615036011,0.46850788593292236,-0.03198819234967232,0.6666640639305115,0.3474521040916443,-0.059449952095746994,0.6911762952804565,0.27438992261886597,-0.08063908666372299,0.714668869972229,0.21263763308525085,-0.09549122303724289,0.6730965375900269,0.48807138204574585,-0.03078605607151985,0.7057583928108215,0.3560341000556946,-0.05782488361001015,0.7302534580230713,0.2761792242527008,-0.0783422589302063,0.7533140778541565,0.20190420746803284,-0.09182674437761307,0.7029286026954651,0.5418455600738525,-0.03479733690619469,0.7446179986000061,0.4673410654067993,-0.07471480220556259,0.722069263458252,0.5338727235794067,-0.08560977876186371,0.6984086036682129,0.5863322615623474,-0.08385244011878967,0.7233735918998718,0.616748571395874,-0.04218768700957298,0.7492392063140869,0.5693492293357849,-0.07683444023132324,0.7244614362716675,0.6068427562713623,-0.08264479041099548,0.6963048577308655,0.6421464085578918,-0.0802614688873291
H,0.6231868267059326,0.8194515109062195,7.313120136132056e-07,0.6010449528694153,0.7376148700714111,-0.04184906929731369,0.611350953578949,0.6404978632926941,-0.0654115304350853,0.6624646186828613,0.5823323130607605,-0.08732503652572632,0.7095949053764343,0.5453584790229797,-0.1069336012005806,0.6343642473220825,0.46184706687927246,-0.03397313877940178,0.6693223714828491,0.3380505442619324,-0.06302665174007416,0.6940667629241943,0.2621431052684784,-0.08502751588821411,0.7176865935325623,0.19840610027313232,-0.10033232718706131,0.6755213141441345,0.48102617263793945,-0.0342831015586853,0.7096827030181885,0.3447357416152954,-0.06300898641347885,0.7343102693557739,0.26218682527542114,-0.08409513533115387,0.7571631073951721,0.18608081340789795,-0.0977899506688118,0.7057743668556213,0.5352233648300171,-0.039571862667798996,0.7487547397613525,0.45858174562454224,-0.08008085191249847,0.7252349853515625,0.5250619053840637,-0.08959224075078964,0.7003164887428284,0.5773982405662537,-0.08690749853849411,0.7266885638237,0.6118087768554688,-0.048292126506567,0.7542802691459656,0.5618972778320312,-0.08296382427215576,0.7286101579666138,0.5994469523429871,-0.08744411915540695,0.6989176273345947,0.6350306868553162,-0.08405943214893341
H,0.6224027872085571,0.8186014294624329,7.112674325071566e-07,0.5995969176292419,0.7351017594337463,-0.04225565120577812,0.6087865829467773,0.6363651752471924,-0.06514433026313782,0.6618956923484802,0.5776656866073608,-0.0860866904258728,0.711115837097168,0.5401862263679504,-0.1045638844370842,0.6331886053085327,0.4540008306503296,-0.03342963010072708,0.6692628264427185,0.3297731578350067,-0.06226896494626999,0.6950606107711792,0.2542179226875305,-0.08443452417850494,0.7198061347007751,0.1906648576259613,-0.10020716488361359,0.6755982041358948,0.4735994338989258,-0.032989758998155594,0.7092589735984802,0.33884257078170776,-0.0608799122273922,0.7347269058227539,0.25761038064956665,-0.08162316679954529,0.7592533826828003,0.18193888664245605,-0.09562786668539047,0.7056712508201599,0.5303040146827698,-0.03767896816134453,0.7471950054168701,0.4538343846797943,-0.07773282378911972,0.7246665358543396,0.5206753611564636,-0.08755090832710266,0.7015886902809143,0.5734472870826721,-0.08552001416683197,0.725929856300354,0.6105434894561768,-0.04588262364268303,0.7529801726341248,0.5621179342269897,-0.08172343671321869,0.725579559803009,0.5975956320762634,-0.08779671043157578,0.6945021152496338,0.631412148475647,-0.08563242107629776
