label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
K,0.5828081965446472,0.7486084699630737,4.1878371348502696e-07,0.545734167098999,0.6871892213821411,-0.006677805911749601,0.5350753664970398,0.6046122312545776,-0.004234012216329575,0.5443252921104431,0.5329833626747131,-0.003876191098242998,0.5482566356658936,0.4866431951522827,-0.0025646204594522715,0.5318284630775452,0.5713831782341003,0.012914631515741348,0.5232294797897339,0.49396049976348877,0.006683030165731907,0.5185922980308533,0.44591468572616577,0.0003236988850403577,0.516389787197113,0.4024440348148346,-0.005014192312955856,0.5580391883850098,0.5693547129631042,0.008604180999100208,0.5668291449546814,0.48529064655303955,-0.003001060802489519,0.5734432935714722,0.4322150945663452,-0.014653334394097328,0.5829647183418274,0.38529959321022034,-0.021921370178461075,0.5832116603851318,0.5848076343536377,0.0020489341113716364,0.5944482088088989,0.5300225615501404,-0.01637553609907627,0.5800480842590332,0.577334463596344,-0.019000397995114326,0.5711816549301147,0.6140646934509277,-0.015924988314509392,0.6067008376121521,0.6082454919815063,-0.005292803049087524,0.6090249419212341,0.5659910440444946,-0.0206791702657938,0.5977634787559509,0.6040663123130798,-0.019273996353149414,0.5906912684440613,0.6360477209091187,-0.01494015846401453
K,0.5810487270355225,0.745569109916687,4.1495326286167256e-07,0.5454599857330322,0.6836239695549011,-0.006472541484981775,0.5351449251174927,0.6026626825332642,-0.004373297095298767,0.5438547730445862,0.5331377387046814,-0.004362988285720348,0.5471038222312927,0.4876681864261627,-0.003370050573721528,0.5308963656425476,0.5708156228065491,0.012046300806105137,0.522451639175415,0.49318453669548035,0.0058929515071213245,0.5181803107261658,0.44615036249160767,-0.00015750723832752556,0.5161385536193848,0.4032355546951294,-0.0050980523228645325,0.5569010972976685,0.5686368942260742,0.007743367459625006,0.5659794211387634,0.48516494035720825,-0.003314490197226405,0.57271808385849,0.43251627683639526,-0.014418126083910465,0.5817065834999084,0.38629937171936035,-0.021278928965330124,0.5817736983299255,0.5834488868713379,0.001278734765946865,0.5923107266426086,0.5301200151443481,-0.01667613536119461,0.5787263512611389,0.576016902923584,-0.019455386325716972,0.5699776411056519,0.6124334931373596,-0.016510343179106712,0.6051743030548096,0.6064287424087524,-0.005905485711991787,0.6079821586608887,0.5648573637008667,-0.02076776698231697,0.5965537428855896,0.6025326251983643,-0.019312530755996704,0.5887365341186523,0.6352182626724243,-0.014991392381489277
K,0.5810931921005249,0.7453045845031738,4.107434108391317e-07,0.5449000597000122,0.6850128173828125,-0.006428285036236048,0.5345563292503357,0.6050320863723755,-0.0037426266353577375,0.5427733659744263,0.5337167382240295,-0.003027315717190504,0.5458112359046936,0.48656755685806274,-0.0011861096136271954,0.5309746265411377,0.5728490352630615,0.013596272096037865,0.5220302939414978,0.4960406422615051,0.008252733387053013,0.5173977613449097,0.4485389292240143,0.002484375610947609,0.515143632888794,0.40519535541534424,-0.0023193536326289177,0.5567417740821838,0.5699722170829773,0.009815501049160957,0.5652150511741638,0.48613953590393066,-0.0003716033243108541,0.5714063048362732,0.43268054723739624,-0.011379971168935299,0.5800555348396301,0.386539101600647,-0.01829771138727665,0.5811375379562378,0.5836445093154907,0.0037799226120114326,0.591191291809082,0.5304274559020996,-0.013753693550825119,0.5775157809257507,0.5757238864898682,-0.016996145248413086,0.5688270330429077,0.6124301552772522,-0.01438057329505682,0.6041765213012695,0.6049342155456543,-0.0029404775705188513,0.606486976146698,0.5630039572715759,-0.017642352730035782,0.5952317714691162,0.6010758280754089,-0.016582969576120377,0.587681233882904,0.6345454454421997,-0.01256491243839264
K,0.580040693283081,0.7436789274215698,4.1640873860160355e-07,0.5434192419052124,0.6845635175704956,-0.006737598218023777,0.532995879650116,0.6048463582992554,-0.0043916222639381886,0.5414826273918152,0.5344803333282471,-0.0040022158063948154,0.5456098318099976,0.48848164081573486,-0.0025468687526881695,0.5296889543533325,0.5729176998138428,0.012839512899518013,0.5207501649856567,0.49601635336875916,0.007510028313845396,0.5162477493286133,0.4487493336200714,0.0019675581716001034,0.5141405463218689,0.40595993399620056,-0.0026220371946692467,0.5555174946784973,0.5698508620262146,0.009206835180521011,0.5639026761054993,0.4873008728027344,-0.001306725898757577,0.5702944397926331,0.4340543746948242,-0.012311344034969807,0.578925609588623,0.3882795572280884,-0.019138623028993607,0.5800036191940308,0.5829930901527405,0.0033523361198604107,0.590541422367096,0.5305119752883911,-0.014568831771612167,0.5769892334938049,0.5752949714660645,-0.0183248333632946,0.5680602788925171,0.6129949688911438,-0.015936104580760002,0.6029086112976074,0.6038429737091064,-0.003162877866998315,0.6056724190711975,0.5629072785377502,-0.0182189904153347,0.5942052006721497,0.5995633006095886,-0.017711138352751732,0.5861098766326904,0.6332257986068726,-0.013997839763760567
K,0.5800896883010864,0.7445929646492004,4.0858802208276757e-07,0.5437803864479065,0.6851978898048401,-0.006485761143267155,0.5332008004188538,0.6049062609672546,-0.0042412495240569115,0.5418253540992737,0.5348713994026184,-0.0039766887202858925,0.5461204648017883,0.4888518452644348,-0.0026647949125617743,0.5300657153129578,0.5750575661659241,0.011551436968147755,0.5206589102745056,0.4967989921569824,0.006040740292519331,0.515945315361023,0.4490111172199249,0.0007322104065679014,0.5137960314750671,0.40586352348327637,-0.0036808778531849384,0.5556909441947937,0.5715991258621216,0.007791550830006599,0.5641143918037415,0.4883642792701721,-0.0027330471202731133,0.5702310800552368,0.4355224072933197,-0.013195445761084557,0.5789408683776855,0.3898746967315674,-0.0195919256657362,0.5800936222076416,0.5841618180274963,0.0019481992349028587,0.5902760624885559,0.5303806662559509,-0.015543567948043346,0.5765517354011536,0.5770949721336365,-0.017939506098628044,0.5676254630088806,0.6157154440879822,-0.014654979109764099,0.6031636595726013,0.6044036149978638,-0.004608058370649815,0.6052706837654114,0.5619528293609619,-0.019203122705221176,0.5941181778907776,0.5991456508636475,-0.017736148089170456,0.586556077003479,0.6333563923835754,-0.01329782698303461
K,0.5803964734077454,0.7433596253395081,4.083745466232358e-07,0.5434853434562683,0.6839639544487,-0.005952850915491581,0.5326657295227051,0.6039183139801025,-0.0033726226538419724,0.541541576385498,0.5340365171432495,-0.00288153113797307,0.5462042689323425,0.48936861753463745,-0.0013157406356185675,0.5297250747680664,0.5751969218254089,0.01250843983143568,0.5206976532936096,0.49673956632614136,0.0071401288732886314,0.516154408454895,0.44925323128700256,0.001766194705851376,0.5140451788902283,0.4063217341899872,-0.002740350551903248,0.5555042028427124,0.5719002485275269,0.008623134344816208,0.563693106174469,0.4890786409378052,-0.0018355080392211676,0.5699371099472046,0.4360749125480652,-0.01255472656339407,0.5785331726074219,0.39018702507019043,-0.019253108650445938,0.5800779461860657,0.5842448472976685,0.0026690391823649406,0.5897870063781738,0.530800461769104,-0.014637380838394165,0.5765722990036011,0.5767695903778076,-0.017423469573259354,0.5681365132331848,0.6158928275108337,-0.014532841742038727,0.6033287048339844,0.6042947769165039,-0.003964702598750591,0.6051300168037415,0.5633663535118103,-0.01825510337948799,0.59398353099823,0.5997022986412048,-0.01703570783138275,0.5866000056266785,0.633541464805603,-0.012920253910124302
K,0.5798745155334473,0.7412969470024109,3.9932299955580675e-07,0.5436479449272156,0.6821632981300354,-0.006057234015315771,0.5326445698738098,0.6013806462287903,-0.0035669817589223385,0.5417117476463318,0.531131386756897,-0.003215972101315856,0.5470021367073059,0.48669517040252686,-0.0020978255197405815,0.5303165912628174,0.572318434715271,0.01157752238214016,0.5213135480880737,0.49497541785240173,0.005938298534601927,0.516789436340332,0.44780150055885315,0.0006263890536502004,0.5146715641021729,0.4048593044281006,-0.003808391047641635,0.5561832189559937,0.5695661902427673,0.0074720545671880245,0.564738392829895,0.4869580864906311,-0.00305348658002913,0.5708823204040527,0.4350012540817261,-0.013303043320775032,0.5795303583145142,0.38937675952911377,-0.019481930881738663,0.5808486938476562,0.5830943584442139,0.0013229436008259654,0.5903797149658203,0.5303686261177063,-0.016483688727021217,0.5762558579444885,0.5762792825698853,-0.019040601328015327,0.5672948956489563,0.6141074299812317,-0.015772657468914986,0.6040511131286621,0.6047409176826477,-0.0054557411931455135,0.6054069399833679,0.5612384676933289,-0.0202949121594429,0.5937650203704834,0.5983245968818665,-0.018760915845632553,0.5859467387199402,0.6332270503044128,-0.014237893745303154
